date,close,high,low,open,volume
,godrejcp.ns,godrejcp.ns,godrejcp.ns,godrejcp.ns,godrejcp.ns
2010-01-04,80.3232650756836,88.39856344534248,79.55277629878597,88.39856344534248,293940
2010-01-05,80.44178009033203,82.5754371456776,80.1454435428596,80.60476858279627,161406
2010-01-06,78.23406982421875,81.79016390713778,76.4708362239921,81.79016390713778,186345
2010-01-07,77.61173248291016,78.23404604518595,76.45599954415898,78.23404604518595,157233
2010-01-08,79.50831604003906,79.95282767888929,77.3598385971234,78.39703694291349,159621
2010-01-11,79.15269470214844,82.38281036696489,78.82671773554614,80.60476405125551,186051
2010-01-12,79.12307739257812,79.99728051311169,78.82673401784497,79.15271105178046,67332
2010-01-13,79.15269470214844,79.6564735872383,77.65617148206526,79.24159566139222,138843
2010-01-14,79.67127990722656,81.16780286625537,78.5303675058484,81.16780286625537,131409
2010-01-15,79.18235778808594,80.07138127639934,78.82674703621839,79.71577052453179,45960
2010-01-18,78.24884796142578,80.01208076612359,77.49317966628736,78.53037782765364,82392
2010-01-19,77.53762817382812,80.0120752334984,77.34500605904844,80.0120752334984,148896
2010-01-20,76.64859771728516,78.72298691364364,76.45597562109805,77.3449985934364,219513
2010-01-21,76.38191986083984,77.61174045773775,75.56698405836855,76.01149572930014,54432
2010-01-22,74.21861267089844,75.86331092154386,72.32203176310463,75.27062430082704,208914
2010-01-25,73.19624328613281,78.2340389905292,71.7145334804156,74.82611457662983,512796
2010-01-27,72.61837005615234,74.81129412279219,71.15148060615488,71.15148060615488,466848
2010-01-28,70.44026947021484,74.38160662216487,69.99575786334391,74.08527007272349,101544
2010-01-29,69.58088684082031,71.12186418221334,67.44723634152153,71.12186418221334,173718
2010-02-01,70.84576416015625,72.28916846678244,69.93806107245554,70.53327632359901,104070
2010-02-02,70.69694519042969,73.50934867218814,70.20588812743038,73.50934867218814,114333
2010-02-03,71.12842559814453,72.61647256332137,70.23560014372549,72.61647256332137,178593
2010-02-04,71.70878601074219,72.60161174536312,70.53323303505393,70.83084388383416,130143
2010-02-05,74.05990600585938,74.69976502445343,69.6404205061209,70.83085731526076,261741
2010-02-08,74.58069610595703,78.24127961068785,73.80691212247486,75.13127369510539,162939
2010-02-09,75.5181884765625,76.15804745419592,74.47655378085004,74.72952064998692,78927
2010-02-10,77.08061218261719,78.12223977572056,75.08663138209167,76.47051378280621,117315
2010-02-11,76.51517486572266,78.18178498442309,75.3842657221194,78.18178498442309,42339
2010-02-15,75.96459197998047,79.19364006345414,73.8218088511028,76.51516285528699,6420618
2010-02-16,74.56584167480469,77.37824470610914,74.43192323518358,77.37824470610914,104331
2010-02-17,75.29495239257812,76.78299261453523,74.69973085442092,76.76810901080822,491664
2010-02-18,76.26220703125,77.79489188694284,75.62234804055413,75.62234804055413,369327
2010-02-19,77.83953857421875,78.27106791162929,76.4556557113279,77.08063792529065,132444
2010-02-22,78.0180892944336,79.90790563904089,76.48540461670231,78.86627785472915,143727
2010-02-23,76.20267486572266,77.37822783798882,75.60745998161465,77.37822783798882,179289
2010-02-24,75.75627136230469,76.53005557547962,74.74440389075014,74.99737075863877,323748
2010-02-25,71.1433334350586,77.22942811425307,69.99754083237221,75.94971028544074,584076
2010-02-26,73.36051940917969,75.74139280808741,70.62252113098423,71.93199945686733,407544
2010-03-02,75.54792785644531,76.48539064759393,72.61648426291809,75.72649025141112,152070
2010-03-03,76.23243713378906,76.8127752361408,74.07477716587205,75.59257822274279,113094
2010-03-04,76.08360290527344,77.06570945644,75.66695060906383,76.1877676822551,44163
2010-03-05,76.72349548339844,77.37823120322015,76.18780138323157,76.18780138323157,98466
2010-03-08,77.7651138305664,77.97344345137095,76.33659413310937,77.37822180197445,178737
2010-03-09,80.10135650634766,80.35432336653501,77.37823504534914,77.37823504534914,333618
2010-03-10,80.6965560913086,80.94952290336253,78.8662676054735,80.94952290336253,411090
2010-03-11,81.11323547363281,82.43759758727036,80.05672386730123,80.05672386730123,225147
2010-03-12,80.6221923828125,81.84238294900527,80.35434185195055,80.94955692842804,107118
2010-03-15,81.9465103149414,84.22321835062687,81.26200750015298,81.84234551039818,571413
2010-03-16,82.02092742919922,82.66078633783998,81.30666410411003,81.96140662072844,200268
2010-03-17,80.94953155517578,82.98814987571694,80.3543166652656,82.13996814671596,101361
2010-03-18,81.00904083251953,83.33039287736966,80.60727203106715,83.33039287736966,138525
2010-03-19,80.41382598876953,81.84234560757156,80.07157798682837,81.64889960392681,93351
2010-03-22,80.13109588623047,81.84234264572567,78.86626191718781,81.84234264572567,199452
2010-03-23,78.55380249023438,80.33945444709828,78.1222731127957,80.33945444709828,100461
2010-03-25,79.28291320800781,80.65191195893557,77.82462645085467,80.65191195893557,175266
2010-03-26,79.43172454833984,81.36617790389062,78.1222464396183,79.01507211321393,112923
2010-03-29,76.64907836914062,79.43172004383771,73.88132030029512,73.88132030029512,280944
2010-03-30,76.75324249267578,78.85138132564747,75.91993767708726,75.91993767708726,179547
2010-03-31,77.7651138305664,79.75909477612205,76.06874370970903,77.37822180197445,186087
2010-04-01,77.63121032714844,78.95557239625835,76.93183048349889,78.8365307577787,115551
2010-04-05,81.26202392578125,81.97628728456887,77.67584395832398,77.67584395832398,166200
2010-04-06,82.89888763427734,83.3304238072963,80.42873948592828,81.78285520298195,133323
2010-04-07,83.5535888671875,90.14561534321385,82.30363180152857,85.11603349633168,1486452
2010-04-08,83.68756103515625,84.8184772438784,81.84238805246645,82.70545371362424,533793
2010-04-09,84.4613265991211,84.75893749535174,83.73218637449082,83.98515325218457,583848
2010-04-12,85.235107421875,85.87496639547534,83.33041411056264,84.2232399517054,298350
2010-04-13,87.09516143798828,87.30348428378583,84.8184528730242,85.71127869274025,230130
2010-04-15,88.86589050292969,89.5801535702051,86.63382693234084,88.95517168340974,4001931
2010-04-16,92.79436492919922,101.12740141623426,89.2825824448074,89.2825824448074,3159207
2010-04-19,94.14846801757812,95.81507781935892,89.87778550930453,92.22889819814513,1271361
