date,close,high,low,open,volume
,wipro.ns,wipro.ns,wipro.ns,wipro.ns,wipro.ns
2010-01-04,71.59813690185547,71.92836810739902,69.7560688015733,70.68999758736085,6819252
2010-01-05,72.7281494140625,73.06353854504374,71.57234008721143,71.8561362738112,9959403
2010-01-06,71.2575912475586,73.26993308034689,70.89640563569942,72.85714752436485,9150061
2010-01-07,69.9934310913086,71.77357667436202,69.65803495384155,71.72197673025167,9165297
2010-01-08,68.94081115722656,70.17401686645083,68.729260495071,70.07082398192377,5713679
2010-01-11,68.25456237792969,70.28754998660196,67.72309619847859,68.83247061119746,11355777
2010-01-12,71.59813690185547,72.63010766955416,69.34844118815228,69.34844118815228,20789812
2010-01-13,73.84783935546875,74.30190905415787,71.04603874539333,71.92320977889466,22567181
2010-01-14,76.47937774658203,77.67646440307983,73.08418779075978,74.28127444725759,38960389
2010-01-15,75.94275665283203,77.04695924301431,74.50831576668183,74.61150867307654,29355509
2010-01-18,77.13982391357422,77.521648068749,75.34419081137443,75.8498604200111,15998674
2010-01-19,76.25749969482422,78.00152612553507,75.34420232250747,78.00152612553507,8197119
2010-01-20,74.97784423828125,77.39782063702597,74.46185881402441,77.39782063702597,20839012
2010-01-21,73.21317291259766,76.26265043020642,72.86746799482158,75.12747968961257,17143625
2010-01-22,72.2431411743164,73.78593991301864,71.77874858514383,72.23797627994651,15268319
2010-01-25,71.73231506347656,72.65077047277624,70.77258248934368,71.72199227301725,7986515
2010-01-27,67.63539123535156,71.22665150436596,67.10392499891452,71.2060059236774,16430416
2010-01-28,69.49808502197266,71.08216063346948,67.64569389712595,69.55484286159465,13614123
2010-01-29,66.86656188964844,68.72926891750375,65.16897049577067,68.62606902182992,19649012
2010-02-01,68.96662902832031,69.62709162120676,65.33409176594643,66.43313645702946,10881732
2010-02-02,67.40835571289062,71.6188016213139,67.18132430064064,70.99961613526564,8321955
2010-02-03,69.31233215332031,69.54452141119529,67.38770246856373,67.60441804138095,6842337
2010-02-04,67.61473846435547,69.29684904534693,67.18130733388503,68.7292636595644,6571679
2010-02-05,66.4640884399414,67.4960593459335,65.54047531889854,65.54047531889854,12625057
2010-02-08,65.65399169921875,67.07810960510069,65.02964845461273,66.40733130844995,9483101
2010-02-09,67.52185821533203,67.934650791478,65.22056917198431,65.22056917198431,8888212
2010-02-10,66.84075164794922,68.52286201116554,66.49503976699845,68.11006951199312,6836790
2010-02-11,67.66634368896484,68.3422869800265,67.07811961858329,67.42383160702717,4258168
2010-02-15,68.09976196289062,68.7292630769035,67.49089942655847,67.49089942655847,5581430
2010-02-16,69.13690185546875,69.19365970284699,67.5167067611227,68.21328861353925,5691173
2010-02-17,69.2865219116211,70.1740156962549,68.3216317152576,70.1740156962549,7391341
2010-02-18,68.92536163330078,69.86445570342114,68.53320753913881,69.65805586501901,4323768
2010-02-19,68.70862579345703,69.40004265353592,67.9036862562453,68.31647881313616,12808008
2010-02-22,68.95114135742188,70.2256243574684,68.64671356721483,68.8324677778329,3946053
2010-02-23,69.79735565185547,70.09146764146011,68.21328002337088,68.82214258098219,4919981
2010-02-24,69.36908721923828,70.27206173802325,69.01305250713706,69.96762696955268,7261652
2010-02-25,69.08013153076172,70.38041788698024,68.64154251782887,69.86443245964753,8538986
2010-02-26,69.91603088378906,71.00992455451691,68.62606721434646,69.25557536377514,6495706
2010-03-02,72.36695861816406,72.54755492350664,69.6580350335269,69.6580350335269,9523919
2010-03-03,72.08318328857422,73.06355442237012,71.44852414886218,72.75396169630251,7529697
