date,close,high,low,open,volume
,hindunilvr.ns,hindunilvr.ns,hindunilvr.ns,hindunilvr.ns,hindunilvr.ns
2010-01-04,205.30828857421875,206.4717280100298,204.84290806584713,205.38583226708408,668858
2010-01-05,204.64901733398438,206.6268550598625,203.60191702665685,206.1227026660345,1392726
2010-01-06,205.8124237060547,206.31657601867008,203.6794515855609,205.34704323662746,1682107
2010-01-07,205.38584899902344,207.28614303375167,204.88169660314796,205.61855110728447,2723548
2010-01-08,206.27780151367188,207.0921995719851,204.88166012340594,205.61851449634355,4000986
2010-01-11,206.39414978027344,208.13930884210737,206.00633665542145,206.78196290512543,2251471
2010-01-12,203.3304443359375,206.898330304858,202.0894374332385,206.31661053830263,3826930
2010-01-13,203.6019287109375,204.57146170479913,202.24458251953126,203.21411551339287,1917571
2010-01-14,198.59913635253906,204.455130054569,198.01742836978957,203.67950363074303,3583983
2010-01-15,198.87059020996094,200.69331685554675,198.4827770372932,199.91769051021132,4361271
2010-01-18,199.56866455078125,200.3830864782254,197.43570377201866,198.94817289483854,1088348
2010-01-19,198.13372802734375,199.91767081287207,197.47445279983648,199.91767081287207,1122943
2010-01-20,199.95648193359375,200.57699727274837,196.62129779025733,198.5603638434157,2198874
2010-01-21,199.14207458496094,202.51605409776073,198.28888082640117,200.11160756736095,3093875
2010-01-22,200.0728302001953,201.00356763549578,195.4190601778593,196.23347022764608,5117085
2010-01-25,204.7265167236328,205.1918734432675,198.17246676942864,200.6544797352199,4355123
2010-01-27,201.15866088867188,203.9896918012972,197.5519919363622,203.9896918012972,9203979
2010-01-28,198.01736450195312,203.02015095502506,196.50489583034295,200.2666875066315,5049389
2010-01-29,187.9342803955078,195.61297707492255,186.9647473887575,195.10882464546026,6496604
2010-02-01,184.01736450195312,189.0977198193998,182.0782984903414,189.0977198193998,4987343
2010-02-02,183.43560791015625,186.15029978197674,182.27216853651888,184.9868604083394,6004275
2010-02-03,183.39682006835938,184.98685620993356,182.50485463619478,184.40513653631743,1595241
2010-02-04,179.20843505859375,185.64613485621663,178.78183828351868,183.90097591418663,3017883
2010-02-05,177.6571807861328,181.80677379221092,176.06714473319303,178.00621020382292,4345866
2010-02-08,183.43560791015625,184.75417016658844,178.20013072878814,179.1696635401526,3139856
2010-02-09,180.4106903076172,184.5990677837902,180.17800004002567,184.5990677837902,2435031
2010-02-10,178.47161865234375,181.45777284456025,177.7347641898016,181.10874337210873,2864300
2010-02-11,181.03115844726562,181.84556836073455,178.7818471006535,178.7818471006535,2299826
2010-02-15,178.20013427734375,182.15583296052876,177.6184145789411,181.03116540885625,1594781
2010-02-16,183.9397735595703,185.02565748801234,177.85111416431022,178.39405021097213,2253497
2010-02-17,186.57691955566406,189.75698046736946,184.98688318225197,184.98688318225197,3428957
2010-02-18,188.0894012451172,189.17527346671127,184.83177274521537,186.61571582507958,955635
2010-02-19,186.9259490966797,190.3774839640137,183.93978293515408,187.70157544147918,4582596
2010-02-22,190.92041015625,191.85117118992795,187.701565725988,189.25281833529365,2280787
2010-02-23,189.95089721679688,190.72652360287626,188.28330522077394,189.2528382033732,908983
2010-02-24,187.81790161132812,190.18356416564635,186.9259361108216,189.25281498357043,1102320
2010-02-25,182.42726135253906,188.43836379227804,180.44941237631156,187.042234406993,2791186
2010-02-26,183.20291137695312,187.27494904484422,182.27216227702996,186.03395418998565,1519988
2010-03-02,181.84556579589844,184.599041257306,180.64334278203125,181.49653636222524,1784738
2010-03-03,185.45225524902344,186.15031419320064,182.27218264750894,182.27218264750894,2569749
2010-03-04,188.8262176513672,189.524288412395,182.89268127577915,185.4522503959787,2585303
2010-03-05,188.47718811035156,189.56306018023236,187.04227474254245,187.77912918473078,588200
2010-03-08,185.18075561523438,189.7957291473132,184.25000654042196,188.47716697173593,2970886
2010-03-09,183.0865936279297,186.1115315158588,182.27218363191238,184.59906257189425,1719797
2010-03-10,185.95639038085938,186.15029694017204,182.5824115147719,182.5824115147719,1600336
2010-03-11,177.46331787109375,185.72373407287796,176.9591536237038,183.31929939920033,5414907
2010-03-12,170.1724395751953,177.46333535679125,169.39681311982045,177.46333535679125,10125660
2010-03-15,174.94253540039062,176.06719130380955,169.08655376312987,171.72367876667215,6329071
2010-03-16,175.83450317382812,176.61012957674322,174.55472434306608,175.40790628520088,1801538
2010-03-17,173.6627197265625,177.42451192659425,172.80953791782224,176.45497907453634,5445508
2010-03-18,174.39956665039062,176.0283746706203,173.43003384009296,173.7402796053413,2260551
2010-03-19,177.5796356201172,178.31647822399464,174.12810101818346,174.39957495203623,2391153
2010-03-22,177.03672790527344,178.00626091680286,175.29156848452047,176.84282130296754,1821015
2010-03-23,177.23062133789062,178.62675113777306,176.53256235550884,177.42452792578766,2591544
2010-03-25,179.9452667236328,181.49651902297447,175.29150982560782,175.29150982560782,5722411
2010-03-26,184.98687744140625,185.68493639581703,180.02287372419576,181.34143610203745,5921814
2010-03-29,185.9176025390625,186.46053852595762,184.59904033228386,185.21954367521408,2712461
2010-03-30,187.58523559570312,187.93426508267046,185.49103500366158,186.15032212858114,3422200
2010-03-31,185.80125427246094,187.70153605141272,184.63781499941499,187.00347722163167,2407315
2010-04-01,178.7042694091797,186.4993149842734,178.39402366728316,186.46053130775724,3320590
2010-04-05,177.69598388671875,180.2167692740875,175.79569004968505,179.24723643279182,3860534
2010-04-06,178.3164520263672,179.67379782597885,177.3857029879424,178.16132915914906,2068525
2010-04-07,174.51589965820312,179.51868641471492,174.12808654785158,178.39403076171877,3120048
2010-04-08,172.7319793701172,175.9508357042782,172.18904331228234,174.01176990121198,2270759
2010-04-09,171.68490600585938,174.3608146819245,171.18074175174195,172.7707782168332,2420707
2010-04-12,174.12806701660156,174.8649094765975,171.80118861548885,171.80118861548885,3422928
