date,close,high,low,open,volume
,britannia.ns,britannia.ns,britannia.ns,britannia.ns,britannia.ns
2010-01-04,137.39364624023438,139.5716258669746,136.7760726744513,137.4306991464334,18690
2010-01-05,137.59951782226562,139.50576376247824,136.68962952932105,137.51306103250974,22810
2010-01-06,136.34791564941406,138.7482130349319,135.45448690947356,138.7482130349319,21500
2010-01-07,135.78797912597656,137.10135345705194,135.04277457631542,136.34791911511243,821990
2010-01-08,136.08851623535156,137.50069812522332,135.12510296800903,135.12510296800903,145140
2010-01-11,136.0555877685547,137.76009706144487,135.86620203531177,137.76009706144487,1115070
2010-01-12,137.2166290283203,139.57164369591973,135.4750668271002,137.9247806434605,534950
2010-01-13,136.7184295654297,138.17178542060677,136.08026271945877,138.17178542060677,10840
2010-01-14,138.35708618164062,139.3246208009003,136.7184653790256,137.84244144422257,36870
2010-01-15,139.46458435058594,139.65398263557807,137.67773956462432,137.6983328901585,22940
2010-01-18,138.60409545898438,141.1361446393049,137.9247670298106,139.90099747187372,31790
2010-01-19,139.16815185546875,140.29214036461295,138.3611925118759,139.48928963457175,28070
2010-01-20,136.8707733154297,140.72031776403355,136.59080964469362,139.96687096934008,11010
2010-01-21,135.66445922851562,137.5048291122373,135.2445011270668,136.68962741345496,22210
2010-01-22,135.18275451660156,135.8662042030682,132.4077942453583,133.06654199077167,18500
2010-01-25,134.43753051757812,136.6484418737935,133.807605982765,136.6484418737935,13250
2010-01-27,129.571044921875,136.26142507232856,127.63186748557588,135.0427501137706,29810
2010-01-28,131.3826141357422,132.98419452181187,129.69046834170507,131.74904720427182,101900
2010-01-29,128.99053955078125,130.84326042724066,127.22839664197588,130.84326042724066,33120
2010-02-01,131.40321350097656,132.16076904946198,128.13006793326983,128.949390902125,10330
2010-02-02,131.7366943359375,132.55600469077459,131.00796195233124,131.75316648467984,12330
2010-02-03,131.6790313720703,132.9347718393862,128.8670185718979,130.92559714333396,21660
2010-02-04,131.4114227294922,132.89772303754972,131.0079493583515,131.74903264113115,6310
2010-02-05,131.54315185546875,132.90180849199984,127.22013747524208,131.01615631931895,23760
2010-02-08,132.35421752929688,134.4663206170123,131.33727947093624,133.231173788132,37340
2010-02-09,132.48602294921875,134.63105862202883,131.74904819281107,134.63105862202883,10100
2010-02-10,133.9187774658203,134.49929818101018,131.8313881626011,132.34191167188825,22230
2010-02-11,134.24403381347656,136.26143843609444,132.98418464828973,132.98418464828973,52810
2010-02-15,135.85794067382812,137.26600122247987,133.51115633998847,133.51527751733002,24750
2010-02-16,134.21934509277344,135.2692153123036,133.8899774926063,134.6310608752666,16400
2010-02-17,134.33460998535156,135.45447729107016,133.97229812694744,133.9764193049734,18400
2010-02-18,134.7174835205078,146.98249708986657,133.48645766358132,135.86617378054893,12690
2010-02-19,134.39227294921875,135.86620994077205,133.80763100227549,135.45449415307274,25950
2010-02-22,134.22344970703125,135.45035454612733,133.48235385125946,135.45035454612733,5810
2010-02-23,134.1370086669922,134.86163252835235,133.39592521937905,133.40827619135362,18380
2010-02-24,135.0427703857422,135.69327576345873,131.91372807120774,133.400028510553,125160
2010-02-25,135.53269958496094,137.51305120341362,132.18544875342144,135.86618831475,31950
2010-02-26,137.79713439941406,138.08534042729028,135.78383851124718,136.69784790604422,64360
2010-03-02,139.2299041748047,139.98333837943787,137.28660556295455,139.98333837943787,123080
2010-03-03,143.49942016601562,144.92395323369954,138.17181701640678,138.17181701640678,54550
2010-03-04,143.77114868164062,144.1869730560975,141.79902666954285,144.07581432393795,55360
2010-03-05,145.5332794189453,146.076734628453,143.77113661340985,144.5122198947356,143710
2010-03-08,135.05096435546875,139.89686564629454,132.57656181785006,139.79393673275368,191150
2010-03-09,132.568359375,137.10135411272216,129.69047010662908,136.6896383346059,88590
2010-03-10,131.4402618408203,134.2193433362801,131.00796530068726,133.3959117820698,57860
2010-03-11,129.84278869628906,132.97595195776253,128.87114559747303,132.40778223593375,49360
2010-03-12,129.81396484375,131.74903380356668,128.216518363118,131.74903380356668,45280
2010-03-15,130.8679656982422,131.2549795185636,129.70693680184584,130.8226829955463,38060
2010-03-16,131.80665588378906,132.16072531626213,130.18449519717194,130.19272498703248,34540
2010-03-17,131.36199951171875,132.57244457605665,131.02438964978722,131.7490132432861,17930
2010-03-18,130.6126708984375,132.32540953789453,130.5138631614996,130.94205096250502,21730
2010-03-19,130.25450134277344,131.70785734313498,128.45530564266045,131.70785734313498,25160
2010-03-22,130.1227569580078,130.59624011923754,128.53766138195175,129.28697449325247,22870
2010-03-23,129.52987670898438,130.925599031539,128.56646343140596,129.7110326310487,21960
2010-03-25,131.3826141357422,132.0784147964552,129.2828737475787,129.28698236139743,48310
2010-03-26,130.32449340820312,131.7407964454087,130.1021634083508,131.0079429895519,10030
2010-03-29,129.1552276611328,131.2138062813959,128.86702162846927,130.18451697126434,214220
2010-03-30,129.59988403320312,131.7490407632361,129.27874624892544,129.27874624892544,22000
2010-03-31,131.6708221435547,132.16076492523428,129.90867911380096,130.7609337909648,291500
2010-04-01,131.74903869628906,133.21474574661988,130.5962396335235,132.16075444221497,169390
2010-04-05,131.85609436035156,133.2312235018714,131.3455582700105,132.4901275892736,20550
2010-04-06,133.33001708984375,133.64292505731265,130.51388307632342,131.0079469655305,117620
2010-04-07,136.12557983398438,137.34837610868772,133.31355423769725,134.1369857340748,71600
2010-04-08,135.80030822753906,142.94769948402342,133.395889989792,133.395889989792,201200
