date,close,high,low,open,volume
,techm.ns,techm.ns,techm.ns,techm.ns,techm.ns
2010-01-04,193.58209228515625,195.47439035245984,187.71596827651516,188.62426903888672,1268756
2010-01-05,196.06094360351562,199.0697013135784,194.73633532481313,195.6635657397719,1706608
2010-01-06,197.02601623535156,198.50201759831455,195.23780424886658,195.70140791963354,840360
2010-01-07,192.69268798828125,197.745125563817,191.11262390149082,197.36666599335993,734988
2010-01-08,197.76405334472656,199.22113662001084,191.1410105461802,192.63593054057725,2080960
2010-01-11,196.51510620117188,201.47291668456765,195.30403111458583,198.69124844605724,1319720
2010-01-12,197.84921264648438,201.3215746112025,196.79897809097474,198.5020461706082,1315112
2010-01-13,205.71173095703125,206.4402611379823,194.90671294656138,195.85286203853497,2910448
2010-01-14,204.6425323486328,208.90967304411507,202.6650904259486,208.90967304411507,1362068
2010-01-15,215.18264770507812,216.47886707073016,205.50353989406725,208.152756798779,3870856
2010-01-18,215.1637420654297,218.37117776777686,213.034906926879,214.01889259562878,1208876
2010-01-19,211.4453887939453,217.59535745839628,203.70588514712182,203.70588514712182,629720
2010-01-20,211.956298828125,216.47889576332855,209.37330738380794,212.31584007557223,657428
2010-01-21,209.55303955078125,214.77577627468622,204.62359509346493,210.99118109803976,787508
2010-01-22,215.27728271484375,219.1281044556602,203.85726911027393,206.4497080838733,2176368
2010-01-25,198.52096557617188,213.8296600147983,194.07406556701457,213.8296600147983,4302320
2010-01-27,178.71807861328125,196.79898285296326,175.4349348060765,196.79898285296326,2686004
2010-01-28,188.6337127685547,191.21670403872307,179.57907187802888,181.37675489472147,2997204
2010-01-29,184.0260009765625,187.9052123082021,177.44080551376226,184.68830535025705,1312588
2010-02-01,183.28794860839844,187.50778167323162,180.27920222792756,182.60672606367595,1158824
2010-02-02,179.5411834716797,188.81344116908593,178.30173092614353,184.29085709953918,1183620
2010-02-03,182.39859008789062,186.58056361808343,181.51866698848534,183.55288712935186,1286516
2010-02-04,178.56668090820312,183.13657302186425,177.08122025205898,181.64166473661987,944008
2010-02-05,177.2515106201172,180.71441276419924,171.44215493650734,176.0025873298521,854112
2010-02-08,178.45315551757812,181.89714008981076,175.03756003440827,178.82215592704412,625648
2010-02-09,178.25445556640625,180.6009094952161,174.48877826525242,174.48877826525242,539220
2010-02-10,176.5419464111328,182.41752946412515,175.63364566979328,179.38985262654631,588020
2010-02-11,178.00848388671875,180.92261601961678,177.11910147323306,180.14677842149345,437160
2010-02-15,179.38035583496094,180.94150137700584,177.89489526818397,178.25443643712825,392224
2010-02-16,179.74937438964844,180.90367143900448,178.06522471140505,180.90367143900448,416352
2010-02-17,181.6227264404297,183.74210212190332,180.52519611153014,181.28211517279442,827240
2010-02-18,181.45242309570312,184.42332111435914,180.08050732351646,182.58780166578867,509164
