date,close,high,low,open,volume
,federalbnk.ns,federalbnk.ns,federalbnk.ns,federalbnk.ns,federalbnk.ns
2010-01-04,19.384424209594727,19.556985096017524,19.195428505233426,19.540551845389523,4941260
2010-01-05,19.672025680541992,19.83226122434754,19.45426827855334,19.69667633816723,11283330
2010-01-06,20.045909881591797,20.28010054157485,19.741872032023913,19.741872032023913,7956420
2010-01-07,20.206146240234375,20.477314466191828,20.082888240673807,20.132191127035934,8362390
2010-01-08,20.382816314697266,20.658092457426164,20.202036455175744,20.21436335206797,9238320
2010-01-11,20.756694793701172,20.95801577580078,20.395136729103175,20.543046917680087,5898190
2010-01-12,20.312963485717773,20.937472277272388,20.18148811563365,20.789562094100237,5051910
2010-01-13,20.259557723999023,20.522508529450224,20.017149656352995,20.296535278972502,8012040
2010-01-14,21.00321388244629,21.28259948784832,20.32118468509671,20.374597053946893,8843270
2010-01-15,21.496252059936523,21.796180466952602,21.044305488774906,21.147020761067154,14162080
2010-01-18,22.157732009887695,22.515180611269237,21.36477022054793,21.611286173091706,15351450
2010-01-19,21.960521697998047,23.028759716533074,21.775633926668032,22.461771073557824,13763200
2010-01-20,22.215253829956055,22.46998720750109,22.001605924904947,22.03036606911276,7610620
2010-01-21,22.071449279785156,22.67952325760155,21.79206372682762,21.79206372682762,10540440
2010-01-22,22.194711685180664,22.749373415181545,21.159341764176716,21.159341764176716,8044810
2010-01-25,21.389419555664062,22.18648915745972,21.200422345759737,21.857800742663056,3830760
2010-01-27,21.031972885131836,21.426400614896515,20.789564845586046,21.340118618420032,5123390
2010-01-28,20.489639282226562,21.34833890411376,20.263666027479502,21.036085208568625,8404930
2010-01-29,20.95802116394043,21.323688809625843,19.721330111169152,20.30886152944924,9673100
2010-02-01,21.409969329833984,21.566096965956774,20.760808125693785,21.134691614372475,5553970
2010-02-02,21.368877410888672,21.783847849849614,21.282596987175655,21.730435487275304,3210270
2010-02-03,21.278493881225586,21.586639664751427,21.208646688624935,21.46338166480319,3754650
2010-02-04,20.838869094848633,21.63593881987208,20.682741485941484,21.36477063982821,3648300
2010-02-05,20.59235382080078,20.781351080580748,20.173275393600616,20.54305093739794,2266800
2010-02-08,20.830652236938477,21.02786532150954,20.46087672379881,20.83886964470939,1616620
2010-02-09,20.547157287597656,20.871737843756108,20.481419592314577,20.855303028107766,1410170
2010-02-10,20.649873733520508,20.888173872328085,20.52250782312576,20.70739559162985,1142260
2010-02-11,20.57592010498047,21.257949317955678,20.49374758963073,20.625222987266163,1639640
2010-02-15,20.308860778808594,20.91282699267917,20.255448406218093,20.653984105690288,2394830
2010-02-16,20.57592010498047,20.7566983849016,20.214361977827835,20.214361977827835,3151650
2010-02-17,20.608787536621094,20.929258612583077,20.304749709375127,20.658090417389786,829560
2010-02-18,20.477312088012695,20.830652795078,20.39103165507172,20.71561065051305,584050
2010-02-19,20.658090591430664,20.78956598612838,20.308859368135536,20.308859368135536,1656000
2010-02-22,20.522510528564453,20.830656327590013,20.415685773874998,20.830656327590013,501290
2010-02-23,20.57592010498047,20.740263568369578,20.43211781129083,20.625222987266163,4804250
2010-02-24,20.547157287597656,20.69917698137938,20.44855152832818,20.44855152832818,4241820
2010-02-25,20.317079544067383,20.744375418701782,20.152734494650904,20.744375418701782,4504770
2010-02-26,21.22918701171875,21.364771893350895,20.403357095457693,20.530724569053618,2459590
2010-03-02,21.188100814819336,21.67702482143974,20.994995650842665,21.549658919506424,2755650
2010-03-03,21.545549392700195,21.759197292020843,21.023755756009244,21.200426104153042,2254030
2010-03-04,21.927654266357422,21.98106664284119,21.200430004302042,21.200430004302042,5033030
2010-03-05,21.525009155273438,22.10432314607445,21.446946123644384,22.10432314607445,745420
2010-03-08,21.726327896118164,21.898888746155233,21.405855283133334,21.75508803779101,1759770
2010-03-09,21.783849716186523,22.087885968836048,21.611287286666016,21.861912739475397,1971270
2010-03-10,21.43050765991211,21.816716398963575,21.282597463204258,21.816716398963575,2109890
2010-03-11,21.208641052246094,21.520896240928327,21.126468551681818,21.294923039859132,860100
2010-03-12,21.792070388793945,22.01804365200891,21.0607366566861,21.52911956852122,2297250
2010-03-15,21.245624542236328,21.939980720563188,20.96213098166267,21.693463149911267,6252780
2010-03-16,21.738656997680664,21.857807072332776,21.126473374403968,21.282601004385686,5899780
2010-03-17,21.405858993530273,21.898892542012426,21.290818406898268,21.73454907072534,1462670
2010-03-18,21.763307571411133,21.849588004859697,21.48802988767625,21.53733276860253,2078820
2010-03-19,21.167558670043945,21.997498068788357,21.0401911972445,21.84137045169715,4790760
2010-03-22,21.05662727355957,21.20042800362557,20.707396033507624,21.20042800362557,1061580
2010-03-23,21.04840660095215,21.529114734773742,20.96623409623878,21.20042471592027,1013030
2010-03-25,20.678632736206055,21.348334968238508,20.543047867968582,20.96212623255236,4082030
2010-03-26,21.237403869628906,21.34833652427883,20.715610227672723,20.715610227672723,5367500
2010-03-29,21.750980377197266,21.861913033241745,21.34833679265266,21.34833679265266,5425470
2010-03-30,22.05091094970703,22.433011836837256,21.5373346570385,21.77563480914572,4630010
2010-03-31,21.927654266357422,22.576815491483107,21.824939001671247,22.350842222635634,4677420
2010-04-01,21.77152442932129,22.268665848317656,21.578419263549854,21.948193212118852,2133260
2010-04-05,21.902997970581055,22.038581270081657,21.67702319256313,21.85780301497747,2691850
2010-04-06,22.979455947875977,23.2629494747853,21.80850272008708,22.022149061713904,9807890
2010-04-07,22.991779327392578,23.50124761587251,22.76169818904891,23.402640294217935,9782710
2010-04-08,23.061630249023438,23.295820912731788,22.769917724084745,22.884959879234966,4066730
2010-04-09,23.17667007446289,23.49303324792588,21.91121894792134,21.91121894792134,3501770
2010-04-12,22.75758934020996,23.40675043831682,22.679526318554558,23.254730747862784,1491690
2010-04-13,22.613788604736328,22.8931741951545,22.44944358661614,22.720611769397276,880270
2010-04-15,22.769914627075195,23.17255976437022,22.350837809141634,22.350837809141634,3147800
2010-04-16,22.802785873413086,23.00821637677717,22.244014653493128,22.55216040853925,1676090
2010-04-19,22.806896209716797,23.061631189334882,22.186496713457128,22.589140354624085,2354190
2010-04-20,23.069847106933594,23.33690583194371,22.89728466198375,23.172562362855274,2568910
2010-04-21,23.20132064819336,23.37799099959308,23.082170584726516,23.082170584726516,3025580
2010-04-22,23.595746994018555,23.784742674969625,22.93426054337949,23.15612585613613,6333240
2010-04-23,24.002498626708984,24.33940608525198,23.764200064102845,23.805285536766217,9392460
2010-04-26,24.15041160583496,24.643445170893678,24.027153606397906,24.2408015368337,3406260
2010-04-27,23.80528450012207,24.3147528024379,23.682026520189122,24.09699698564602,3153190
2010-04-28,23.27116584777832,23.65737617523251,23.172560089461275,23.172560089461275,1942940
2010-04-29,23.916217803955078,24.232580953700143,23.35333868762673,23.57520399793786,4793080
2010-04-30,24.014827728271484,24.47910113510361,23.912112469867683,24.035370466490154,4969300
