date,close,high,low,open,volume
,ltim.ns,ltim.ns,ltim.ns,ltim.ns,ltim.ns
2016-07-21,612.9739990234375,623.8697742801553,585.2074220712442,586.086111894174,11824029
2016-07-22,615.0828857421875,622.7274980483204,611.7438750886386,615.0828857421875,820402
2016-07-25,608.97607421875,615.9616702206293,608.0534604745727,615.9616702206293,260240
2016-07-26,608.1851196289062,616.4008471730534,606.2959152521837,610.6015163925925,312995
2016-07-27,606.2081298828125,613.0179760059257,603.7038317105691,608.1412045871779,168708
2016-07-28,597.4213256835938,612.4469025579466,595.6199683595224,607.7019553181619,375033
2016-07-29,607.87744140625,615.0827066966013,601.9023629816742,606.29581088665,726870
2016-08-01,603.5720825195312,611.8756587399308,599.7936732403338,610.5576239581566,347573
2016-08-02,600.7163696289062,606.2960290233251,599.7058547948106,601.9465033063105,268056
2016-08-03,597.5090942382812,604.5386129940257,595.488118322199,601.9025434606216,116318
2016-08-04,598.4315795898438,601.023724801657,596.7181240341732,599.3102692459865,134769
2016-08-05,613.017822265625,628.2630654073936,598.8269637414528,599.22238478853,593783
2016-08-08,615.8736572265625,622.1123328978697,611.8316522636186,615.082815012018,347844
2016-08-09,613.5889892578125,624.7483588552591,611.8316099080087,617.8945901172165,341932
2016-08-10,606.5155639648438,615.9175544584016,606.2958915403726,614.9949410018153,84904
2016-08-11,601.06787109375,612.4469170798953,599.705912348678,607.1747771911157,96842
2016-08-12,602.078369140625,607.2626077072874,600.1452405094209,603.3524803042127,74615
2016-08-16,599.2224731445312,604.5385352941076,598.6513033666494,602.0782147720107,64845
2016-08-17,596.5866088867188,607.6141580793887,595.0489013283111,599.3544503132625,90769
2016-08-18,593.0717163085938,599.1346440063254,592.2369502371097,597.3333405663683,152898
2016-08-19,583.9773559570312,597.4213559403063,582.263953351813,593.1157534627763,222490
2016-08-22,576.46435546875,586.0860182181641,575.5417420283321,585.1634047777462,132422
2016-08-23,567.589599609375,581.6047104867968,565.8761440371077,575.6295778623816,221090
2016-08-24,562.229736328125,570.6651919257832,560.9117014188951,567.6337009083588,188676
2016-08-25,574.5752563476562,584.1529425669328,562.4053709754693,562.4053709754693,283053
2016-08-26,569.2152709960938,579.8474503016292,568.1608324556561,575.585772373813,86564
2016-08-29,563.1524047851562,568.9078131740014,562.1858136712192,566.3156671211844,66739
2016-08-30,572.6861572265625,579.8035241493695,563.6795855172072,565.8763103243671,141778
2016-08-31,573.6967163085938,579.9353937893903,569.8743826709388,569.8743826709388,182760
2016-09-01,567.2821044921875,575.5418099344741,565.920146049834,574.6631201483146,75558
2016-09-02,565.8322143554688,572.9935028688385,562.405303246816,568.5122070784098,90488
2016-09-06,572.5104370117188,582.571447855479,566.7550284566878,567.5897946511532,186480
2016-09-07,575.7177124023438,583.4501738598317,572.9937411590471,574.5754261014051,142947
2016-09-08,571.411865234375,577.2990965801822,566.7548208435579,577.2990965801822,112310
2016-09-09,565.0415649414062,572.8619269947488,563.0645125422893,571.4120671163383,148925
2016-09-12,562.1417846679688,572.0270446562683,561.1312699723333,561.1312699723333,122512
2016-09-14,559.6812744140625,570.0058757930286,557.9678192037037,563.2399560780694,135473
2016-09-15,558.5391235351562,564.07485786225,557.9679537836226,559.7253331656183,69618
2016-09-16,557.9678955078125,562.3174197501671,557.0892059085876,560.5600405517173,76717
2016-09-19,562.6250610351562,569.3909831350223,557.9680158807703,560.4722603264305,96094
2016-09-20,561.4827880859375,567.8972129669851,560.0769058435875,564.0310099850378,69882
2016-09-21,561.7902221679688,564.1187712587266,560.6479363168459,563.9430225975627,41634
2016-09-22,561.0435180664062,568.3366337301109,555.8153022775717,555.8153022775717,102008
2016-09-23,561.0872802734375,569.8302532507399,559.7253220057383,562.3613910261735,136350
2016-09-26,560.7799072265625,562.3615383269118,558.8467787123686,561.043503471458,44285
2016-09-27,560.3844604492188,562.4493601760622,557.9680633245847,562.3175888751206,40845
2016-09-28,560.9116821289062,566.3156465232954,557.9680923852484,559.7254722037846,55249
2016-09-29,540.0867919921875,562.3176367034879,538.6369321416988,560.6041805977225,176659
2016-09-30,542.9864501953125,546.545133667434,539.0762693005961,540.3943041888616,86260
2016-10-03,547.3358154296875,551.7731875251126,544.7436701839367,544.7436701839367,48049
2016-10-04,543.2501831054688,549.5328391057081,542.1518204222793,548.2148038858809,60276
2016-10-05,540.8776245117188,549.5327532821258,539.9550107281275,544.0848644981354,115421
2016-10-06,540.174560546875,544.7437582837948,539.5594669538525,542.8545537404337,53393
2016-10-07,538.0657348632812,543.6454478659122,536.967372496343,541.2290506586481,44229
2016-10-10,537.14306640625,540.8774980728832,536.0007803873561,536.9673177192734,54276
2016-10-13,531.6511840820312,539.4276199860078,530.7285706374137,536.4400535995712,88286
2016-10-14,535.1660766601562,537.7142988405991,531.6513170352562,531.6513170352562,116210
2016-10-17,543.7332763671875,548.0388781472392,531.8709632195458,531.8709632195458,71527
2016-10-18,546.2376098632812,547.4238198021152,543.1621951452919,544.7438262740625,58766
2016-10-19,546.8086547851562,550.3673377683002,545.2270238627556,546.5889823339626,56797
2016-10-20,548.4782104492188,550.9385312821793,546.8086782959749,546.8086782959749,34073
2016-10-21,547.9509887695312,550.0598659379771,546.5890301791065,546.7208551137497,43074
