date,close,high,low,open,volume
,marico.ns,marico.ns,marico.ns,marico.ns,marico.ns
2010-01-04,41.783294677734375,43.301942764162,38.00720049156574,42.870973569116636,1589952
2010-01-05,42.39896011352539,43.46611767345176,42.15269517236733,42.62470692690977,863722
2010-01-06,42.111656188964844,42.87097874356497,41.86538804778624,42.87097874356497,1746573
2010-01-07,41.701202392578125,42.46052478327424,41.37284599539271,42.27582371725905,631259
2010-01-08,41.53703689575195,42.05009133579768,41.45494540408212,41.86539022032893,342275
2010-01-11,41.4959831237793,42.52209496592617,41.24971501745406,41.86538212274218,1289354
2010-01-12,42.05009460449219,42.89150875557201,41.49599437553948,42.11166164776758,982216
2010-01-13,42.44000244140625,42.768358830431445,41.49597900815557,41.49597900815557,390111
2010-01-14,43.03515625,43.50716805492932,42.31687631709877,42.686275348531375,738193
2010-01-15,43.384033203125,44.26648976496598,42.97358843764199,43.09672249939194,1249681
2010-01-18,42.76836013793945,43.83551448424038,42.31686969416133,43.13775911155809,218003
2010-01-19,42.54261779785156,43.50716580893123,42.357919871932666,43.34298601191709,210411
2010-01-20,43.014625549316406,43.91760644700092,42.27582443326762,42.68626914656975,217232
2010-01-21,42.152706146240234,43.486650282897145,41.49599314446942,41.49599314446942,138887
2010-01-22,41.51650619506836,42.97358728584742,41.290762528260736,42.15269777688321,232620
2010-01-25,41.044498443603516,42.070613591140216,40.85979733778386,41.66016563581028,216152
2010-01-27,40.264652252197266,41.660163209031424,40.05942986674958,41.04449605268837,227091
2010-01-28,40.4493522644043,41.20867475418069,39.81316067418004,41.02397366406476,296185
2010-01-29,40.38777542114258,41.023963696263785,39.48479464032775,40.63404032093576,1162126
2010-02-01,41.88589859008789,42.19373050380837,40.387775269986484,40.387775269986484,200038
2010-02-02,42.152706146240234,43.096729901088615,41.49599314446942,42.665760610946506,298294
2010-02-03,41.39337158203125,43.076196317071485,41.044493861448224,43.076196317071485,473526
2010-02-04,41.86538314819336,42.48105026856164,41.680685224450414,41.824340569817174,379628
2010-02-05,40.51091766357422,41.454941279112035,40.03890585580531,41.43441998849934,335430
2010-02-08,40.71614074707031,41.208673815636665,40.22360451797888,40.962405701090944,186697
2010-02-09,40.4493522644043,41.660162093763866,39.81316067418004,40.83927257394883,857850
2010-02-10,40.100467681884766,41.249713535917614,39.89524532082622,40.73665921353368,711805
2010-02-11,41.00345993041992,42.27583702429412,40.326225635718025,40.326225635718025,386455
2010-02-15,41.044498443603516,41.66016563581028,40.634053648799004,41.37285491155221,178328
2010-02-16,40.92136001586914,42.35791980524962,40.59300674340798,41.43441753500861,1244861
2010-02-17,40.92136001586914,41.45493882440616,40.71614080084346,41.249716448855395,140928
2010-02-18,41.6601676940918,42.255313624120014,40.88032380964407,41.023979178870604,347688
2010-02-19,41.00345993041992,42.07061776704733,40.83928009988646,41.66016977097655,499762
2010-02-22,40.46986389160156,41.80381062306861,40.26464156064697,41.04448515406466,481621
2010-02-23,40.900840759277344,41.24971849900066,40.51091727819384,40.63405134174918,250492
2010-02-24,41.00345993041992,41.78330385374521,40.30570118157275,40.83928009988646,588284
2010-02-25,40.85979080200195,41.660158972004425,40.428824784550585,40.839269513701865,803845
2010-02-26,42.39896011352539,42.76836226604987,40.85979079905658,40.85979079905658,761029
2010-03-02,42.727317810058594,43.301942344373394,42.31687306863018,42.68627207170575,259513
2010-03-03,43.260894775390625,44.492228947570695,42.17321594057908,42.78888302666911,378867
2010-03-04,42.953067779541016,43.89709145560953,41.88591319137591,43.89709145560953,114027
2010-03-05,42.05009460449219,43.71239845187615,41.844872180416154,43.13777376814775,1522330
2010-03-08,43.11724090576172,43.50716435504946,42.27582698042897,42.60418340295943,1352271
2010-03-09,43.30194854736328,43.548213531182704,42.68627818650106,43.05568040301839,1156282
2010-03-10,43.30194854736328,43.50717094747553,43.096726147251026,43.15829318333725,651092
2010-03-11,43.77394485473633,44.1023012342433,43.2608905796829,43.466112921809184,327372
2010-03-12,43.15827941894531,44.32804641046093,43.03514538604379,43.99969004289834,223795
2010-03-15,43.281410217285156,43.50715699739329,42.727310230700574,43.1377548993206,1348981
2010-03-16,43.69186782836914,44.12283707044957,42.89150269984198,43.117246386295754,253143
2010-03-17,44.779537200927734,46.25713939185486,44.2870041907936,44.73849462705597,832751
2010-03-18,45.148948669433594,45.682527524352146,44.53328148926419,45.25155828586581,2314167
2010-03-19,44.61537551879883,45.14895444193793,43.34299525289217,44.75903089648616,303631
2010-03-22,43.342987060546875,44.553800055654214,42.72731991803003,44.53327876572787,577311
2010-03-23,45.025794982910156,47.1806307548729,43.30192826165435,43.50715056562586,402131
2010-03-25,45.682525634765625,47.098561038740755,44.75902332244808,45.600434152385,1101242
2010-03-26,45.826175689697266,46.99594283233189,45.55938630411965,46.17505338763918,738250
